"gene","moduleColor","best_anno","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ENG","black","ENG","ENG",0.0225891691713883,0.852746517634861,0.0816558137242516,0.501581203909301,0.0193549594667962,0.873641839456466
"ENGASE","brown","ENGASE","ENGASE",0.0930833059590795,0.443417902355285,0.00611133548778545,0.959954323484645,-0.121042084815927,0.318205586029432
"ENHO","brown","ENHO","ENHO",-0.0163426503540157,0.89318164767683,-0.0646273099930039,0.595050734347587,0.0410831149204996,0.735604654750492
"ENKD1","pink","ENKD1","ENKD1",-0.0267501437498253,0.826013483076394,-0.0645715029769485,0.595369413836285,-0.00730791101791983,0.952121991238523
"ENKUR","turquoise","ENKUR","ENKUR",-0.000261450015695804,0.99828609695579,-0.0126295802491867,0.917353337597733,0.000480001176282741,0.996853417626869
"ENO1","turquoise","ENO1","ENO1",0.043936530322,0.71798358658711,-0.0298453265545314,0.806253232146535,-0.0772945417240775,0.524775806461907
"ENO2","blue","ENO2","ENO2",0.00951736518506023,0.937672160159282,0.0153249489482644,0.899798074556011,-0.00944133622253301,0.938169083141835
"ENO3","turquoise","ENO3","ENO3",0.0199201954332391,0.869983369855717,-0.0906287013791686,0.455583651783854,-0.0188282751694939,0.877053165526383
"ENO4","turquoise","ENO4","ENO4",-0.00829563771064338,0.945660077306405,-0.0398685504329874,0.743147202982654,0.0246557430507169,0.83944674257982
"ENOPH1","blue","ENOPH1","ENOPH1",-0.0313896025411055,0.796438490502267,-0.0615778790078395,0.612574461756657,-0.0798144747433161,0.511308833499034
"ENOX1","magenta","ENOX1","ENOX1",-0.0419840486040397,0.730025791028074,-0.0342791227143773,0.778159380391456,-0.103037974948786,0.395982739474615
"ENOX2","pink","ENOX2","ENOX2",-0.0972522257388934,0.423177441842838,-0.0819840291490176,0.499857389323419,-0.00451433415454697,0.970413454586797
"ENPP1","black","ENPP1","ENPP1",-0.00842629106298369,0.944805568510528,0.0166162323250041,0.891404217010004,0.0715822148803152,0.555946884598409
"ENPP2","black","ENPP2","ENPP2",-0.0520288629207533,0.668828292295431,0.048705559460972,0.688861621777474,0.151156314990018,0.21163408700107
"ENPP4","turquoise","ENPP4","ENPP4",-0.0196653850759534,0.871632288733062,0.00338540681505351,0.977810167736136,0.0105761971318282,0.930754218024874
"ENPP5","brown","ENPP5","ENPP5",0.0280571746885042,0.817655235501105,0.142489540324953,0.239314075190295,0.14927439031489,0.217443169598992
"ENPP6","grey60","ENPP6","ENPP6",-0.0729783683930676,0.548247464055624,0.0871012532601076,0.473383840016313,0.0984500067540293,0.41746147661449
"ENTPD1","magenta","ENTPD1","ENTPD1",-0.0316191391427075,0.794982300197151,0.0115449520002019,0.924429265157392,-0.0685059428406437,0.573091507183159
"ENTPD2","blue","ENTPD2","ENTPD2",0.0406819176704937,0.7380934082927,0.004408895003282,0.971104194421841,0.0158081598247089,0.896655677331909
"ENTPD3","blue","ENTPD3","ENTPD3",0.0285356336216751,0.814600578137637,0.111364653653863,0.35870987945356,0.119182821544829,0.325750752449349
"ENTPD4","black","ENTPD4","ENTPD4",0.113466087391082,0.349655774696467,-0.00574491084228393,0.962353591461676,-0.00560120133574723,0.963294661886077
"ENTPD5","pink","ENTPD5","ENTPD5",-0.0134497351538663,0.912007005545072,0.00132454190419104,0.991317291402285,0.0417597091643139,0.73141367859048
"ENTPD6","grey","ENTPD6","ENTPD6",-0.0759790593636635,0.531875840843946,0.0787098392203936,0.517190401797263,-0.0939253701084039,0.439286584187282
"ENTPD7","black","ENTPD7","ENTPD7",0.0280426486131965,0.817748017899947,-0.0513030069964776,0.67318481533059,0.0211713033670822,0.861895395437917
"ENTR1","turquoise","ENTR1","ENTR1",0.0313113755501805,0.796934924620695,0.0345301541638034,0.776576851072041,0.0637559404051889,0.600035248770941
"ENY2","pink","ENY2","ENY2",-0.0226934292433914,0.852074520869411,-0.0470985055612681,0.698627297428663,-0.038937952375641,0.748942693019222
"EOGT","blue","EOGT","EOGT",0.0345368888910625,0.776534407079937,-0.0342039367602465,0.778633536192748,0.00957374235032128,0.937303696038716
"EOMES","blue","EOMES","EOMES",-0.0514593033163228,0.672245826267355,0.0605803669372178,0.618354735671276,0.0383256768088844,0.752763363215728
"EP300","blue","EP300","EP300",0.0160740990482681,0.894926905074896,0.0943158768693185,0.437378047918522,0.0571427418085854,0.638450491114806
"EP400","turquoise","EP400","EP400",0.0309318113623925,0.7993448034658,0.00954940143244213,0.937462779318797,0.00790733897160997,0.948200014775956
"EPAS1","lightcyan","EPAS1","EPAS1",0.0951846890034801,0.433148658179536,0.119918749869226,0.322750754327721,0.04072005290281,0.737856727445029
"EPB41","blue","EPB41","EPB41",0.00123075558947046,0.991932063247585,0.0629813443053504,0.604481628897943,0.115317275521201,0.341798481778108
"EPB41L1","blue","EPB41L1","EPB41L1",0.00685477768948563,0.955087539375428,0.0158901199074834,0.896122833707821,-0.0180274365113675,0.882244446182104
"EPB41L2","turquoise","EPB41L2","EPB41L2",0.0232433987462291,0.848531501733204,0.044588348955215,0.713978439123015,0.0315312820821352,0.795539587055142
"EPB41L3","brown","EPB41L3","EPB41L3",0.00603565408354475,0.96044984031571,0.0403654875943211,0.740058220662195,-0.00867677786776795,0.943167490486507
"EPB41L4A","midnightblue","EPB41","EPB41L4A",-0.011918858562825,0.921989274813426,0.151535525055435,0.210476953861815,0.0522962943340121,0.667225927343564
"EPB41L4B","blue","EPB41L4B","EPB41L4B",0.00943562528567462,0.938206410604191,0.00867447792292984,0.943182530096885,-0.0309051870824715,0.799513913261343
"EPB41L5","brown","EPB41L5","EPB41L5",-0.172165601322129,0.154107794944363,0.000682962523994278,0.995522943763368,0.0765652133255279,0.528706331739511
"EPC1","magenta","EPC1","EPC1",-0.0438302930776104,0.718637091294801,0.0656162432769452,0.589416223780573,0.0481905687300743,0.691985671112272
"EPC2","blue","EPC2","EPC2",-0.0561302437074821,0.644420095016722,0.0268458106810956,0.825401042465929,0.0235616734614929,0.846482470401737
"EPCAM","black","EPCAM","EPCAM",-0.00153389091772116,0.989945021632884,-0.0383339770471082,0.752711528924034,-0.0284643062350207,0.81505578475575
"EPDR1","blue","EPDR1","EPDR1",0.0175836020780521,0.885123662320796,0.049768129613565,0.68243225377821,0.040310821265526,0.740397829296079
"EPG5","blue","EPG5","EPG5",-0.0821387503088315,0.499045848515235,-0.00485450227120696,0.968185138084281,0.0415695402964484,0.732590841722224
"EPHA1","pink","EPHA1","EPHA1",-0.0175803477499027,0.885144779128153,-0.0965481343438836,0.426558255237166,-0.0335894589392628,0.782511710151967
"EPHA10","midnightblue","EPHA7","EPHA10",0.0266259817968519,0.826808497449392,0.0389162116595923,0.749078255082732,-0.0377840445663469,0.756148157306234
"EPHA2","turquoise","EPHA2","EPHA2",0.0865296360955933,0.476303127175287,0.217948989596564,0.0699065672725243,0.1833210547494,0.128746704677975
"EPHA3","magenta","EPHA3","EPHA3",-0.0663989959027556,0.584973573777664,-0.0775428913844126,0.523440737930833,-0.0402258022849867,0.740926098772469
"EPHA4","blue","EPHA4","EPHA4",0.0110518838631908,0.927647923902602,0.0485398984843304,0.689865995552375,-0.0136475951393274,0.910717792270068
"EPHA5","blue","EPHA5","EPHA5",0.0233209331793768,0.84803224748721,0.00703040009951045,0.953938097535568,-0.0282106573338113,0.816675048677584
"EPHA6","blue","EPHA6","EPHA6",-0.0345812512942593,0.776254840054052,0.0506808936738956,0.676927243352526,0.015815380013623,0.896608735188605
"EPHA7","turquoise","EPHA7","EPHA7",0.0380174823437614,0.754688781533768,0.0757135467029066,0.533314637790914,0.0174446601106913,0.886025305022623
"EPHA8","blue","EPHA8","EPHA8",-0.00307161880065688,0.97986645958275,0.0589803826542707,0.627674444801,0.0172476877407184,0.887303774174737
"EPHB2","blue","EPHB2","EPHB2",-0.0862438634827636,0.477766195124176,-0.0262440054177315,0.829255394022359,-0.0260245210170486,0.830662120316164
"EPHB3","turquoise","EPHB3","EPHB3",-0.026649942711492,0.826655061130454,0.00219088490985019,0.98563867407784,0.0512031586779184,0.673784939936781
"EPHX1","magenta","EPHX1","EPHX1",-0.0876545156478614,0.470567482014415,-0.0050347952199028,0.967004202527278,-0.0248150018490795,0.838423614680662
"EPHX4","brown","EPHX4","EPHX4",-0.050418596697208,0.678507482244274,-0.00103593375098184,0.993209140260729,0.0138767156228694,0.909225179615209
"EPM2A","black","EPM2A","EPM2A",-0.0496562939980027,0.683107895027044,0.00625115190488948,0.959038928652006,-0.0713338654826339,0.557321851139379
"EPN2","midnightblue","EPN2","EPN2",-0.052202640047484,0.667786906033341,-0.0130982451162785,0.914297795787283,0.00276229130993159,0.981893649162156
"EPN3","brown","EPN3","EPN3",0.0347957343295041,0.774903591687515,0.0353254881677594,0.771568992369587,-0.00280701282479541,0.981600557627101
"EPOR","grey",NA,"EPOR",-0.067889814049262,0.576554547016809,0.102761149887224,0.397259899647762,0.233387417936545,0.0518418775379251
"EPPK1","lightgreen","EPPK1","EPPK1",0.00788461642215638,0.948348663573821,0.0672130571608583,0.580369437618905,0.0303918054498227,0.802776555026068
"EPRS","brown","EPRS","EPRS",0.0634809562117878,0.601612071991367,0.0576223747634796,0.63563056351252,0.0122203881310019,0.9200221144463
"EPS15","blue","EPS15","EPS15",-0.021724434696123,0.858324052616798,0.149603493570055,0.216419295869188,0.0169918697810986,0.88896461420992
"EPS15L1","midnightblue","EPS15","EPS15L1",0.00895944805641494,0.941319229258322,0.0512090724367902,0.673749390440637,0.0467499345883991,0.700751996593027
"EPS8","brown","EPS8","EPS8",-0.0962196430134582,0.428140814263191,-0.0436201751693619,0.719930196750826,-0.0206469202622927,0.865283674782165
"EPS8L2","magenta","EPS8L2","EPS8L2",-0.135681485596585,0.262738833577945,-0.0759740687738545,0.531902866803716,0.0552852260762076,0.649419490258636
"EPSTI1","pink","EPSTI1","EPSTI1",-0.0801375333057472,0.509595204941834,-0.0435231459192403,0.720527597952417,0.0703412322513723,0.5628335935035
"ERAL1","pink","ERAL1","ERAL1",0.0400744508728936,0.741866823409647,-0.0194631634718855,0.872941285993093,-0.0212752587056592,0.861223985395552
"ERBB2","turquoise","ERBB2","ERBB2",0.0610113213225257,0.615854626679283,0.00589343964153288,0.961381016179245,0.0316071301678718,0.795058468398044
"ERBB3","blue","ERBB3","ERBB3",0.167394773209607,0.166021025779172,0.0763297148050055,0.529978611745065,-0.0818399731282754,0.50061360470903
"ERBB4","brown","ERBB4","ERBB4",0.0467685594177307,0.700638411681992,0.0958255592366857,0.430043776196198,0.0668637502485039,0.582343000455474
"ERBIN","blue","ERBIN","ERBIN",-0.117020189918581,0.334668895227322,0.0372482884590867,0.759500737345206,0.0622819566396108,0.608508664882386
"ERC1","blue","ERC1","ERC1",-0.0372080429292613,0.759752759619536,0.0281039099291111,0.817356740456294,-0.00100282064561128,0.993426201821649
"ERC2","brown","ERC2","ERC2",-0.04879618205583,0.688312419399167,-0.0152605419011446,0.900217040926937,-0.0431217046650912,0.723001008610353
"ERCC3","black","ERCC3","ERCC3",0.0488152341385408,0.688196978014271,-0.115427436566618,0.341334417013431,-0.067937494671972,0.576286207126008
"ERCC4","turquoise","ERCC4","ERCC4",-0.0233035105700934,0.848144428736797,-0.00460354840700267,0.969829022215703,0.0275483288515353,0.820906866344856
"ERCC6","turquoise","ERCC6","ERCC6",-0.211199900532797,0.0792482402856026,-0.150384043684679,0.214004503823311,-0.16764574829288,0.165377914946302
"ERCC6L2","blue","ERCC6L2","ERCC6L2",-0.000133646874320773,0.999123894059192,0.0864105431837581,0.476912554373187,0.114350975953053,0.345886019477732
"ERCC8","turquoise","ERCC8","ERCC8",-0.141589663256164,0.242324853667099,-0.102370012577732,0.39906858545286,-0.0322950102739552,0.790698615678562
"EREG","midnightblue","EREG","EREG",0.0307071470498663,0.800772094792136,-0.09382886631422,0.439758949778964,-0.151817753795258,0.209618662643814
"ERG","pink","ERG","ERG",0.00504049536363151,0.966966867196974,0.0953031972717419,0.432573556803872,0.0149801497876251,0.902041300544662
"ERG28","turquoise","ERG28","ERG28",-0.00893095281230259,0.94150553380937,-0.0493849002237913,0.684748518893098,-0.0443348361329189,0.715535258797406
"ERGIC1","magenta","ERGIC1","ERGIC1",-0.0274653642820154,0.821437314199452,-0.0412481242952537,0.734581834670588,-0.0421157192022182,0.7292116061637
"ERGIC2","black","ERGIC2","ERGIC2",0.01475528680195,0.903504647994212,0.00913349494376716,0.940181363069153,0.0133014196565842,0.91297354625305
"ERGIC3","magenta","ERGIC3","ERGIC3",-0.0188325086826415,0.877025736138045,-0.0559464208815664,0.645506322229482,-0.0300587614223523,0.804894918354951
"ERH","pink","ERH","ERH",-0.0148173569815009,0.903100679831257,-0.0442604707527085,0.715992155684598,-0.0340269427652051,0.779750056247424
"ERI1","turquoise","ERI1","ERI1",-0.142640170788837,0.238812632386333,-0.0744022003629391,0.540448838616852,-0.0137037259452041,0.910352097662174
"ERI2","turquoise","ERI2","ERI2",0.027997332501495,0.818037481530473,0.0298827318536416,0.806015140892632,0.062762600747445,0.605739885555754
"ERI3","blue","ERI3","ERI3",0.0207117540845761,0.864864621283388,0.0730672506541085,0.547759051237558,0.0571076349183597,0.638657098231923
"ERICH1","pink","ERICH1","ERICH1",-0.0469328688942917,0.699636641860929,-0.0467248184368994,0.700905179675358,0.0907818297522736,0.454819371958328
"ERICH3","blue","ERICH3","ERICH3",0.0379721669391964,0.754972011663878,0.0389488822769993,0.748874543576026,0.0108266401185175,0.929118662332079
"ERICH6","turquoise","ERICH6","ERICH6",-0.00820471753290106,0.946254756361878,0.00294514180437516,0.980695316794677,0.0349477196237769,0.77394648370476
"ERLEC1","black","ERLEC1","ERLEC1",0.057205191051051,0.63808303970053,-0.0161906331953606,0.894169513047849,0.0172043683738225,0.887584981503386
"ERLIN1","turquoise","ERLIN1","ERLIN1",0.0308294982154182,0.799994717441686,0.000595322412799322,0.996097450281863,0.00483343833336342,0.968323113332631
"ERLIN2","black","ERLIN2","ERLIN2",0.0422970739410719,0.728090688334652,-0.026615634448098,0.826874759820028,-0.0476955997771176,0.694993102156414
"ERMAP","turquoise","ERMAP","ERMAP",0.177834406281222,0.140792225229254,-0.0124217986127157,0.918708390637271,-0.0793399547218251,0.513831196751619
"ERMARD","turquoise","ERMARD","ERMARD",-0.0363739519246149,0.764981515312568,-0.015696236353563,0.897383394239006,0.101922825600031,0.401142380364199
"ERMN","grey60","ERMN","ERMN",0.0317970941274717,0.793853826080218,0.0515700939102543,0.67158052671907,0.0762120388450726,0.530614925140615
"ERMP1","brown","ERMP1","ERMP1",-0.0477633384570079,0.694581243437258,0.0314978061627086,0.795751955292373,0.0559877386196822,0.645262107110797
"ERN1","black","ERN1","ERN1",0.0261763469827813,0.829688975733974,0.00791317582252287,0.948161830926403,0.0113700608911691,0.92557078663749
"ERN2","turquoise","ERN2","ERN2",-0.0542131863114858,0.655784282027881,-0.0466887294804565,0.701125306569757,0.0423893791359045,0.72752038627707
"ERO1A","black","ERO1A","ERO1A",0.0690202805440489,0.570208008702563,-0.00278199379821204,0.981764524604896,0.0349223517665433,0.774106211230733
"ERO1B","turquoise","ERO1B","ERO1B",-0.108107951205072,0.373023261632905,-0.0445651912390689,0.714120602230276,0.0173651589088665,0.886541280918144
"ERP27","turquoise","ERP27","ERP27",-0.00510296736882983,0.966557686918078,-0.00301571738939878,0.980232802588454,0.00423857317663479,0.972220030107899
"ERP29","blue","ERP29","ERP29",0.00511937230750913,0.966450238974507,-0.0153976640941494,0.899325097006113,-0.168166293823812,0.164049890563716
"ERP44","pink","ERP44","ERP44",-0.00977825541401385,0.93596717118178,-0.0525706954925923,0.665583342820761,-0.0545149287803036,0.653990313359393
"ERRFI1","blue","ERRFI1","ERRFI1",0.0318397709755631,0.79358326004534,0.00327253613119169,0.978549807446617,0.0188331364161389,0.877021668997295
"ERV3-1","black","ERV3-1","ERV3-1",-0.06739794046531,0.579326099780143,0.0363812853585753,0.764935497378102,0.0443618464452379,0.71536933354598
"ESAM","brown","ESAM","ESAM",0.0871717761212176,0.473024343124924,0.104058378021752,0.391295991419762,0.0665013660287305,0.584393681282461
"ESCO1","turquoise","ESCO1","ESCO1",0.0174714217571877,0.885851628145787,-0.0141769318663407,0.907269886297273,-0.012840516817253,0.9159779496949
"ESF1","pink","ESF1","ESF1",-0.168435482254737,0.163366222105695,0.118620564862548,0.328054687984615,0.211371801079191,0.0789985725926892
"ESPL1","turquoise","ESPL1","ESPL1",0.00561556082408565,0.96320062763426,0.0787741190088093,0.516847211679542,-0.0293066476675624,0.80968395418269
"ESPN","midnightblue","ESPN","ESPN",0.182234339411148,0.131068081254184,0.070583576374113,0.561485571910473,0.0748644205107753,0.53792887711576
"ESPNL","blue","ESPNL","ESPNL",0.0349223027254004,0.774106520025053,0.0532579173900328,0.661476477802401,-0.0622647458768619,0.608607910651517
"ESR1","magenta","ESR1","ESR1",-0.13501270628591,0.265120637190937,-0.0655675100416057,0.589693320165059,-0.0449833399620334,0.711555123817863
"ESR2","blue","ESR2","ESR2",-0.094468302073584,0.436634363443035,-0.0734004018485174,0.545930241351589,-0.0688131814683378,0.571368241527354
"ESRP1","pink","ESRP1","ESRP1",0.00202005177855977,0.986758386350675,0.0126736291823703,0.917066101423183,0.0183951066625974,0.879860468355995
"ESRP2","pink","ESRP2","ESRP2",-0.00368098394874107,0.975873345676696,-0.0277993204218339,0.81930259822758,0.0167620882334138,0.890456825334835
"ESRRB","turquoise","ESRRB","ESRRB",-0.000639183928527587,0.995809924973856,0.0904379258583721,0.456536820333693,0.0476407298287032,0.695326782094636
"ESRRG","grey60","ESRRG","ESRRG",-0.0107359651044092,0.929710795735531,0.0834382711075125,0.492256734007052,0.106381030205007,0.380751485007211
"ESS2","turquoise","ESS2","ESS2",-0.00883375242773271,0.94214106243063,-0.0388686954528787,0.749374564031346,-0.0276148815994137,0.820481408084586
"ESYT1","blue","ESYT1","ESYT1",0.0241826714979445,0.842487459294834,0.049025252715341,0.686924893584837,0.086968110238995,0.474062949429754
"ESYT2","magenta","ESYT2","ESYT2",-0.15922690181386,0.187966539540583,-0.106731182722109,0.379176780715809,-0.0467933515886371,0.700487224932026
