"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"ANKRD37",160.330047288517,-0.32800146944,0.114369291377164,-2.86791555224667,0.00413185802174394,0.313028401255439,"ANKRD37","ANKRD37","LS","~ mean_T","yes"
"CBX1",618.1331915519,-0.182392686666918,0.064601405639608,-2.82335476853913,0.00475239517257263,0.313028401255439,"CBX1","CBX1","LS","~ mean_T","yes"
"CHKB",134.883182029831,-0.322454971595812,0.116144287549722,-2.77633087600427,0.00549762287013976,0.313028401255439,"CHKB","CHKB","LS","~ mean_T","yes"
"CUNH12orf57",738.512920289049,-0.259104356844047,0.0929501321351565,-2.78756308239874,0.0053106113766338,0.313028401255439,"CUNH12orf57","CUNH12orf57","LS","~ mean_T","yes"
"KCNH6",18.4679077934836,-1.20796145744437,0.433298564624485,-2.7878270459798,0.00530628643811637,0.313028401255439,"KCNH6","KCNH6","LS","~ mean_T","yes"
"KCNS3",17.0580803325784,2.70389533906191,0.984548224656391,2.74633102914341,0.00602659211779987,0.313028401255439,"KCNS3","KCNS3","LS","~ mean_T","yes"
"KLF2",227.50914381581,-0.45873411428082,0.166364345744627,-2.75740641558491,0.00582618878589924,0.313028401255439,"KLF2","KLF2","LS","~ mean_T","yes"
"LHPP",505.432758293155,-0.217137570926654,0.079057670908379,-2.7465718181642,0.00602216994097314,0.313028401255439,"LHPP","LHPP","LS","~ mean_T","yes"
"LOC113984151",267.527189111214,-0.465025684779236,0.162158483707665,-2.86772344034477,0.00413436754388117,0.313028401255439,"NTN4","LOC113984151 (NTN4)","LS","~ mean_T","yes"
"LOC113985688",7.99867016732655,1.74473314432598,0.631944279089379,2.76089712662659,0.00576428300983791,0.313028401255439,"AHNAK2","LOC113985688 (AHNAK2)","LS","~ mean_T","yes"
