studyyear,date,doy,doy.adj,mean.temp,ID1,Status,ID_date,ID_year,Tmanip,timesincemanip,pings,num.terr.ping,num.int,num.part,pings_terr,num.int_terr,num.part_terr,weight,mean.stab,pingsL,num.intL,num.partL,pings_terrL,num.int_terrL,num.part_terrL
15-16,2/2/16,33,33,24.2,BGMX,terr,BGMX_2016-02-02,BGMX_15-16,none,NA,356,1,2,1,356,2,1,2,0.5,5.874930731,1.098612289,0.693147181,5.877735782,1.098612289,0.693147181
15-16,1/29/16,29,29,27.8,BGMX,terr,BGMX_2016-01-29,BGMX_15-16,none,NA,828,1,0,0,828,0,0,0,0,6.719013154,0,0,6.720220155,0,0
15-16,1/30/16,30,30,28.1,BGMX,terr,BGMX_2016-01-30,BGMX_15-16,none,NA,441,1,0,0,441,0,0,0,0,6.089044875,0,0,6.091309882,0,0
15-16,1/27/16,27,27,28,BGMX,terr,BGMX_2016-01-27,BGMX_15-16,none,NA,568,1,1,1,568,1,1,1,0.333333333,6.342121419,0.693147181,0.693147181,6.343880434,0.693147181,0.693147181
15-16,12/28/15,362,-3,24.8,BGMX,terr,BGMX_2015-12-28,BGMX_15-16,none,NA,90,1,0,0,90,0,0,0,0,4.49980967,0,0,4.510859507,0,0
15-16,12/25/15,359,-6,24.1,BGMX,terr,BGMX_2015-12-25,BGMX_15-16,none,NA,57,1,0,0,57,0,0,0,0,4.043051268,0,0,4.060443011,0,0
15-16,12/24/15,358,-7,26,BGMX,terr,BGMX_2015-12-24,BGMX_15-16,none,NA,7,1,0,0,7,0,0,0,0,1.945910149,0,0,2.079441542,0,0
15-16,12/26/15,360,-5,23.8,BGMX,terr,BGMX_2015-12-26,BGMX_15-16,none,NA,53,1,0,0,53,0,0,0,0,3.970291914,0,0,3.988984047,0,0
15-16,12/27/15,361,-4,24.9,BGMX,terr,BGMX_2015-12-27,BGMX_15-16,none,NA,23,2,0,0,22,0,0,0,0,3.135494216,0,0,3.135494216,0,0
15-16,2/1/16,32,32,28.3,BGMX,terr,BGMX_2016-02-01,BGMX_15-16,none,NA,325,1,0,0,325,0,0,0,0,5.783825182,0,0,5.786897381,0,0
15-16,3/2/16,62,62,27.75,BGMX,terr,BGMX_2016-03-02,BGMX_15-16,none,NA,182,1,0,0,182,0,0,0,0,5.204006687,0,0,5.209486153,0,0
15-16,3/3/16,63,63,26.5,BGMX,terr,BGMX_2016-03-03,BGMX_15-16,none,NA,170,1,0,0,170,0,0,0,0,5.135798437,0,0,5.141663557,0,0
15-16,3/11/16,71,71,28,BGMX,terr,BGMX_2016-03-11,BGMX_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,3/5/16,65,65,27.25,BGMX,terr,BGMX_2016-03-05,BGMX_15-16,none,NA,336,1,0,0,336,0,0,0,0,5.81711116,0,0,5.82008293,0,0
15-16,3/4/16,64,64,27,BGMX,terr,BGMX_2016-03-04,BGMX_15-16,none,NA,274,1,0,0,274,0,0,0,0,5.613128106,0,0,5.616771098,0,0
15-16,2/13/16,44,44,26.75,BGMX,terr,BGMX_2016-02-13,BGMX_15-16,none,NA,162,1,0,0,162,0,0,0,0,5.087596335,0,0,5.093750201,0,0
15-16,2/11/16,42,42,23.9,BGMX,terr,BGMX_2016-02-11,BGMX_15-16,none,NA,198,2,0,0,197,0,0,0,0,5.288267031,0,0,5.288267031,0,0
15-16,2/10/16,41,41,24.6,BGMX,terr,BGMX_2016-02-10,BGMX_15-16,none,NA,141,2,2,2,140,0,0,1,0.225,4.94875989,1.098612289,1.098612289,4.94875989,0,0
15-16,2/12/16,43,43,26.25,BGMX,terr,BGMX_2016-02-12,BGMX_15-16,none,NA,209,1,0,0,209,0,0,0,0,5.342334252,0,0,5.347107531,0,0
16-17,1/1/17,1,1,24.2,BGMX,terr,BGMX_2017-01-01,BGMX_16-17,none,NA,1,1,2,2,0,0,0,1,0.171428571,0,1.098612289,1.098612289,0,0,0
16-17,12/14/16,349,-16,27.1,BGMX,terr,BGMX_2016-12-14,BGMX_16-17,none,NA,329,2,15,4,327,15,4,3.75,0.105675683,5.796057751,2.772588722,1.609437912,5.793013608,2.772588722,1.609437912
16-17,12/15/16,350,-15,24.5,BGMX,terr,BGMX_2016-12-15,BGMX_16-17,none,NA,562,1,10,6,562,10,6,1.666666667,0.159679545,6.33150185,2.397895273,1.945910149,6.333279628,2.397895273,1.945910149
16-17,12/17/16,352,-13,26,BGMX,terr,BGMX_2016-12-17,BGMX_16-17,none,NA,853,1,25,7,853,25,7,3.571428571,0.121846395,6.748759547,3.258096538,2.079441542,6.749931194,3.258096538,2.079441542
16-17,12/13/16,348,-17,25.7,BGMX,terr,BGMX_2016-12-13,BGMX_16-17,none,NA,591,1,16,4,591,16,4,4,0.3390625,6.381816017,2.833213344,1.609437912,6.383506635,2.833213344,1.609437912
16-17,12/16/16,351,-14,22.2,BGMX,terr,BGMX_2016-12-16,BGMX_16-17,none,NA,581,2,14,4,580,14,4,3.5,0.187654009,6.364750757,2.708050201,1.609437912,6.364750757,2.708050201,1.609437912
16-17,2/23/17,54,54,24.8,BGMX,terr,BGMX_2017-02-23,BGMX_16-17,none,NA,677,1,28,6,677,28,6,4.666666667,0.537137487,6.517671273,3.36729583,1.945910149,6.519147288,3.36729583,1.945910149
16-17,2/24/17,55,55,24.1,BGMX,terr,BGMX_2017-02-24,BGMX_16-17,none,NA,917,1,23,5,917,23,5,4.6,0.337016594,6.821107472,3.17805383,1.791759469,6.822197391,3.17805383,1.791759469
16-17,2/25/17,56,56,23.3,BGMX,terr,BGMX_2017-02-25,BGMX_16-17,none,NA,895,1,12,4,895,12,4,3,0.364335317,6.796823718,2.564949357,1.609437912,6.797940413,2.564949357,1.609437912
16-17,2/22/17,53,53,21.9,BGMX,terr,BGMX_2017-02-22,BGMX_16-17,none,NA,689,1,9,3,689,9,3,3,0.841269841,6.535241271,2.302585093,1.386294361,6.536691598,2.302585093,1.386294361
16-17,2/26/17,57,57,21.9,BGMX,terr,BGMX_2017-02-26,BGMX_16-17,none,NA,924,2,15,3,923,15,3,5,0.357192982,6.828712072,2.772588722,1.386294361,6.828712072,2.772588722,1.386294361
16-17,2/27/17,58,58,21.8,BGMX,terr,BGMX_2017-02-27,BGMX_16-17,none,NA,813,2,23,2,808,23,2,11.5,0.364243874,6.70073111,3.17805383,1.098612289,6.695798917,3.17805383,1.098612289
16-17,1/31/17,31,31,24.4,BGMX,terr,BGMX_2017-01-31,BGMX_16-17,none,NA,926,2,8,3,925,8,3,2.666666667,0.32918552,6.830874235,2.197224577,1.386294361,6.830874235,2.197224577,1.386294361
16-17,1/28/17,28,28,24.3,BGMX,terr,BGMX_2017-01-28,BGMX_16-17,none,NA,1,1,4,4,0,0,0,1,0.319444444,0,1.609437912,1.609437912,0,0,0
16-17,2/10/17,41,41,27.3,BGMX,terr,BGMX_2017-02-10,BGMX_16-17,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,2/4/17,35,35,25.1,BGMX,terr,BGMX_2017-02-04,BGMX_16-17,none,NA,708,2,13,5,699,11,3,2.6,0.218871651,6.562444094,2.63905733,1.791759469,6.551080335,2.48490665,1.386294361
16-17,2/5/17,36,36,23.4,BGMX,terr,BGMX_2017-02-05,BGMX_16-17,none,NA,396,2,9,3,392,8,2,3,0.260526316,5.981414211,2.302585093,1.386294361,5.973809612,2.197224577,1.098612289
16-17,2/1/17,32,32,23.9,BGMX,terr,BGMX_2017-02-01,BGMX_16-17,none,NA,715,2,1,1,714,1,1,1,0.333333333,6.572282543,0.693147181,0.693147181,6.572282543,0.693147181,0.693147181
16-17,2/2/17,33,33,24.9,BGMX,terr,BGMX_2017-02-02,BGMX_16-17,none,NA,656,2,5,3,655,3,1,1.666666667,0.205555556,6.486160789,1.791759469,1.386294361,6.486160789,1.386294361,0.693147181
16-17,2/3/17,34,34,24.4,BGMX,terr,BGMX_2017-02-03,BGMX_16-17,none,NA,401,2,6,2,398,6,2,3,0.305555556,5.993961427,1.945910149,1.098612289,5.988961417,1.945910149,1.098612289
15-16,12/26/15,360,-5,23.8,BGOX,floa,BGOX_2015-12-26,BGOX_15-16,none,NA,6,1,0,0,0,0,0,0,0,1.791759469,0,0,0,0,0
15-16,1/22/16,22,22,25.2,BGOX,floa,BGOX_2016-01-22,BGOX_15-16,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
16-17,12/31/16,366,1,23,BGOX,floa,BGOX_2016-12-31,BGOX_16-17,none,NA,38,1,3,2,0,0,0,1.5,0.104166667,3.63758616,1.386294361,1.098612289,0,0,0
16-17,12/17/16,352,-13,26,BGOX,floa,BGOX_2016-12-17,BGOX_16-17,none,NA,809,4,56,9,0,0,0,6.222222222,0.226004894,6.695798917,4.043051268,2.302585093,0,0,0
16-17,12/26/16,361,-4,26.5,BGOX,floa,BGOX_2016-12-26,BGOX_16-17,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,12/16/16,351,-14,22.2,BGOX,floa,BGOX_2016-12-16,BGOX_16-17,none,NA,811,3,38,4,0,0,0,9.5,0.319396099,6.698268054,3.663561646,1.609437912,0,0,0
16-17,12/15/16,350,-15,24.5,BGOX,floa,BGOX_2016-12-15,BGOX_16-17,none,NA,546,4,45,8,0,0,0,5.625,0.283088116,6.302618976,3.828641396,2.197224577,0,0,0
16-17,12/30/16,365,0,23.3,BGOX,floa,BGOX_2016-12-30,BGOX_16-17,none,NA,2,1,2,2,0,0,0,1,0.057189542,0.693147181,1.098612289,1.098612289,0,0,0
16-17,12/19/16,354,-11,26.5,BGOX,floa,BGOX_2016-12-19,BGOX_16-17,none,NA,9,1,1,1,0,0,0,1,0.25,2.197224577,0.693147181,0.693147181,0,0,0
16-17,12/27/16,362,-3,26.9,BGOX,floa,BGOX_2016-12-27,BGOX_16-17,none,NA,1,1,1,1,0,0,0,1,0.083333333,0,0.693147181,0.693147181,0,0,0
16-17,2/8/17,39,39,25,BGOX,floa,BGOX_2017-02-08,BGOX_16-17,none,NA,832,2,21,3,0,0,0,7,0.478835979,6.723832441,3.091042453,1.386294361,0,0,0
16-17,2/7/17,38,38,25.1,BGOX,floa,BGOX_2017-02-07,BGOX_16-17,none,NA,865,2,20,5,0,0,0,4,0.423333333,6.762729507,3.044522438,1.791759469,0,0,0
16-17,2/10/17,41,41,27.3,BGOX,floa,BGOX_2017-02-10,BGOX_16-17,none,NA,972,2,24,4,0,0,0,6,0.465593434,6.879355804,3.218875825,1.609437912,0,0,0
16-17,2/5/17,36,36,23.4,BGOX,floa,BGOX_2017-02-05,BGOX_16-17,none,NA,662,2,21,4,0,0,0,5.25,0.411491067,6.495265556,3.091042453,1.609437912,0,0,0
16-17,2/9/17,40,40,26.6,BGOX,floa,BGOX_2017-02-09,BGOX_16-17,none,NA,944,2,26,5,0,0,0,5.2,0.475490196,6.850126166,3.295836866,1.791759469,0,0,0
